期货名称,期货代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
螺纹钢2601,rb2601,2025-09-08 21:45,11620762,11620639,11620762,11620557,24774,775745040,0.0,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-08 22:00,11620598,11620393,11620639,11620393,24985,781303680,0.0,0.0,-246.0,0.0
螺纹钢2601,rb2601,2025-09-08 22:15,11620434,11620434,11620475,11620311,22708,709632990,0.0,0.0,41.0,0.0
螺纹钢2601,rb2601,2025-09-08 22:30,11620475,11620434,11620516,11620393,11579,362017790,0.0,0.0,0.0,0.0
螺纹钢2601,rb2601,2025-09-08 22:45,11620434,11620475,11620516,11620352,14153,442421990,0.0,0.0,41.0,0.0
螺纹钢2601,rb2601,2025-09-08 23:00,11620475,11620393,11620516,11620393,20286,634129320,0.0,0.0,-82.0,0.0
螺纹钢2601,rb2601,2025-09-09 09:15,11620475,11620270,11620475,11620065,63308,1976154200,0.0,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-09 09:30,11620270,11620147,11620393,11620106,26083,813963860,0.0,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-09 09:45,11620106,11620680,11620680,11620106,46005,1438028650,0.0,0.0,533.0,0.0
螺纹钢2601,rb2601,2025-09-09 10:00,11620639,11621376,11621417,11620598,182045,5719677820,0.01,0.01,696.0,0.0
螺纹钢2601,rb2601,2025-09-09 10:15,11621376,11621130,11621499,11621130,106630,3355818540,0.0,0.0,-246.0,0.0
螺纹钢2601,rb2601,2025-09-09 10:45,11621130,11621253,11621458,11621130,59207,1863286940,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-09 11:00,11621253,11621294,11621458,11621130,55171,1736386730,0.0,0.0,41.0,0.0
螺纹钢2601,rb2601,2025-09-09 11:15,11621294,11620762,11621458,11620721,109656,3444962100,0.01,0.0,-532.0,0.0
螺纹钢2601,rb2601,2025-09-09 11:30,11620721,11620516,11620844,11620311,105627,3306409280,0.0,0.0,-246.0,0.0
螺纹钢2601,rb2601,2025-09-09 13:45,11620434,11620188,11620639,11620188,84411,2638217180,0.0,0.0,-328.0,0.0
螺纹钢2601,rb2601,2025-09-09 14:00,11620188,11620434,11620434,11619983,81787,2551823900,0.0,0.0,246.0,0.0
螺纹钢2601,rb2601,2025-09-09 14:15,11620393,11620516,11620557,11620311,41788,1306621230,0.0,0.0,82.0,0.0
螺纹钢2601,rb2601,2025-09-09 14:30,11620475,11620311,11620598,11620270,40218,1257163060,0.0,0.0,-205.0,0.0
螺纹钢2601,rb2601,2025-09-09 14:45,11620352,11620352,11620352,11620147,55405,1729147270,0.0,0.0,41.0,0.0
螺纹钢2601,rb2601,2025-09-09 15:00,11620352,11620311,11620475,11620229,49005,1530826560,0.0,0.0,-41.0,0.0
螺纹钢2601,rb2601,2025-09-09 21:15,11619983,11619246,11620024,11619164,240263,7463260530,0.01,-0.01,-1065.0,0.0
螺纹钢2601,rb2601,2025-09-09 21:30,11619246,11619123,11619328,11619041,100685,3116710450,0.0,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-09 21:45,11619164,11619328,11619369,11619123,49616,1537154810,0.0,0.0,205.0,0.0
螺纹钢2601,rb2601,2025-09-09 22:00,11619328,11619205,11619369,11619164,35949,1113486760,0.0,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-09 22:15,11619205,11619451,11619656,11619123,67029,2078714770,0.0,0.0,246.0,0.0
螺纹钢2601,rb2601,2025-09-09 22:30,11619451,11619492,11619574,11619410,20775,644688130,0.0,0.0,41.0,0.0
螺纹钢2601,rb2601,2025-09-09 22:45,11619492,11619328,11619656,11619328,36201,1123364260,0.0,0.0,-164.0,0.0
螺纹钢2601,rb2601,2025-09-09 23:00,11619369,11619246,11619410,11619205,31579,978246000,0.0,0.0,-82.0,0.0
螺纹钢2601,rb2601,2025-09-10 09:15,11619164,11619328,11619410,11619123,54019,1673340260,0.0,0.0,82.0,0.0
螺纹钢2601,rb2601,2025-09-10 09:30,11619328,11619451,11619492,11619246,24242,751500820,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-10 09:45,11619451,11619738,11619901,11619410,61954,1925549700,0.0,0.0,287.0,0.0
螺纹钢2601,rb2601,2025-09-10 10:00,11619738,11619901,11619942,11619738,44861,1396075520,0.0,0.0,163.0,0.0
螺纹钢2601,rb2601,2025-09-10 10:15,11619901,11619820,11620024,11619779,39360,1225425250,0.0,0.0,-81.0,0.0
螺纹钢2601,rb2601,2025-09-10 10:45,11619779,11620229,11620311,11619697,94542,2948283190,0.01,0.0,409.0,0.0
螺纹钢2601,rb2601,2025-09-10 11:00,11620229,11620352,11620434,11620188,53679,1676428140,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-10 11:15,11620352,11620311,11620393,11620229,26569,829742560,0.0,0.0,-41.0,0.0
螺纹钢2601,rb2601,2025-09-10 11:30,11620270,11620229,11620434,11620229,35479,1108191400,0.0,0.0,-82.0,0.0
螺纹钢2601,rb2601,2025-09-10 13:45,11620311,11620106,11620352,11619942,56755,1769821250,0.0,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-10 14:00,11620065,11620065,11620311,11620065,29603,923618330,0.0,0.0,-41.0,0.0
螺纹钢2601,rb2601,2025-09-10 14:15,11620106,11619983,11620147,11619942,29538,920284640,0.0,0.0,-82.0,0.0
螺纹钢2601,rb2601,2025-09-10 14:30,11620024,11620106,11620270,11619983,23708,739481380,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-10 14:45,11620106,11619901,11620147,11619820,42498,1323323220,0.0,0.0,-205.0,0.0
螺纹钢2601,rb2601,2025-09-10 15:00,11619860,11619738,11619901,11619656,65645,2040889150,0.0,0.0,-163.0,0.0
螺纹钢2601,rb2601,2025-09-10 21:15,11619779,11619738,11619942,11619492,105796,3289090300,0.0,0.0,0.0,0.0
螺纹钢2601,rb2601,2025-09-10 21:30,11619738,11619697,11619820,11619615,35770,1111937840,0.0,0.0,-41.0,0.0
螺纹钢2601,rb2601,2025-09-10 21:45,11619697,11619779,11619820,11619656,18709,581757650,0.0,0.0,82.0,0.0
螺纹钢2601,rb2601,2025-09-10 22:00,11619738,11619615,11619820,11619574,31196,969248280,0.0,0.0,-164.0,0.0
螺纹钢2601,rb2601,2025-09-10 22:15,11619656,11619615,11619779,11619533,27340,849517100,0.0,0.0,0.0,0.0
螺纹钢2601,rb2601,2025-09-10 22:30,11619574,11619615,11619697,11619574,14967,464891560,0.0,0.0,0.0,0.0
螺纹钢2601,rb2601,2025-09-10 22:45,11619615,11619738,11619779,11619574,19792,615194420,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-10 23:00,11619738,11619983,11620106,11619656,58354,1817112730,0.0,0.0,245.0,0.0
螺纹钢2601,rb2601,2025-09-11 09:15,11620024,11619901,11620147,11619738,84058,2616868340,0.0,0.0,-82.0,0.0
螺纹钢2601,rb2601,2025-09-11 09:30,11619901,11619942,11619942,11619779,26999,840085160,0.0,0.0,41.0,0.0
螺纹钢2601,rb2601,2025-09-11 09:45,11619942,11619656,11619942,11619615,36362,1130298110,0.0,0.0,-286.0,0.0
螺纹钢2601,rb2601,2025-09-11 10:00,11619656,11619697,11619820,11619574,41792,1298433820,0.0,0.0,41.0,0.0
螺纹钢2601,rb2601,2025-09-11 10:15,11619697,11619656,11619860,11619574,47723,1483277590,0.0,0.0,-41.0,0.0
螺纹钢2601,rb2601,2025-09-11 10:45,11619697,11619205,11619860,11619123,124700,3866463050,0.01,0.0,-451.0,0.0
螺纹钢2601,rb2601,2025-09-11 11:00,11619205,11619246,11619328,11619041,84242,2607457360,0.0,0.0,41.0,0.0
螺纹钢2601,rb2601,2025-09-11 11:15,11619246,11619369,11619615,11619246,77030,2389487750,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-11 11:30,11619410,11618796,11619492,11618755,106127,3282783870,0.01,0.0,-573.0,0.0
螺纹钢2601,rb2601,2025-09-11 13:45,11618755,11618918,11619246,11618632,136684,4224740410,0.01,0.0,122.0,0.0
螺纹钢2601,rb2601,2025-09-11 14:00,11618918,11618877,11619123,11618796,55652,1719396490,0.0,0.0,-41.0,0.0
螺纹钢2601,rb2601,2025-09-11 14:15,11618877,11619082,11619164,11618877,54792,1694142830,0.0,0.0,205.0,0.0
螺纹钢2601,rb2601,2025-09-11 14:30,11619082,11619451,11619492,11618959,93957,2911420720,0.0,0.0,369.0,0.0
螺纹钢2601,rb2601,2025-09-11 14:45,11619451,11619492,11619820,11619410,132916,4128309720,0.0,0.0,41.0,0.0
螺纹钢2601,rb2601,2025-09-11 15:00,11619451,11619041,11619492,11618877,127852,3955554080,0.01,0.0,-451.0,0.0
螺纹钢2601,rb2601,2025-09-11 21:15,11619041,11618468,11619082,11618468,172289,5312459930,0.01,0.0,-573.0,0.0
螺纹钢2601,rb2601,2025-09-11 21:30,11618468,11618509,11618673,11618468,51733,1593803750,0.0,0.0,41.0,0.0
螺纹钢2601,rb2601,2025-09-11 21:45,11618509,11618550,11618591,11618345,54734,1684525030,0.0,0.0,41.0,0.0
螺纹钢2601,rb2601,2025-09-11 22:00,11618550,11618755,11618836,11618468,53214,1640514980,0.0,0.0,205.0,0.0
螺纹钢2601,rb2601,2025-09-11 22:15,11618755,11618673,11618836,11618632,35960,1109208180,0.0,0.0,-82.0,0.0
螺纹钢2601,rb2601,2025-09-11 22:30,11618673,11618796,11618836,11618673,26202,808356730,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-11 22:45,11618755,11618673,11618877,11618632,34293,1057989320,0.0,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-11 23:00,11618632,11618755,11618836,11618632,36435,1123819840,0.0,0.0,82.0,0.0
螺纹钢2601,rb2601,2025-09-12 09:15,11618755,11618836,11618918,11618673,51567,1591417780,0.0,0.0,81.0,0.0
螺纹钢2601,rb2601,2025-09-12 09:30,11618836,11618755,11618918,11618714,28085,866929140,0.0,0.0,-81.0,0.0
螺纹钢2601,rb2601,2025-09-12 09:45,11618796,11618755,11618877,11618632,32281,995801150,0.0,0.0,0.0,0.0
螺纹钢2601,rb2601,2025-09-12 10:00,11618755,11618632,11618796,11618591,24295,748994610,0.0,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-12 10:15,11618632,11618796,11618796,11618550,35276,1087594720,0.0,0.0,164.0,0.0
螺纹钢2601,rb2601,2025-09-12 10:45,11618796,11618918,11619287,11618796,106482,3293840600,0.0,0.0,122.0,0.0
螺纹钢2601,rb2601,2025-09-12 11:00,11618959,11619000,11619246,11618918,48153,1489011450,0.0,0.0,82.0,0.0
螺纹钢2601,rb2601,2025-09-12 11:15,11619000,11619942,11620024,11618959,228465,7097603830,0.01,0.01,942.0,0.0
螺纹钢2601,rb2601,2025-09-12 11:30,11619942,11620844,11620884,11619942,423512,13248207730,0.01,0.01,902.0,0.0
螺纹钢2601,rb2601,2025-09-12 13:45,11620762,11620434,11620803,11620311,153506,4800523840,0.0,0.0,-410.0,0.0
螺纹钢2601,rb2601,2025-09-12 14:00,11620393,11620147,11620598,11620147,77925,2434666460,0.0,0.0,-287.0,0.0
螺纹钢2601,rb2601,2025-09-12 14:15,11620188,11619860,11620188,11619697,157131,4891304360,0.0,0.0,-287.0,0.0
螺纹钢2601,rb2601,2025-09-12 14:30,11619901,11620065,11620188,11619820,80798,2517552460,0.0,0.0,205.0,0.0
螺纹钢2601,rb2601,2025-09-12 14:45,11620106,11620188,11620352,11620065,63909,1994037520,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-12 15:00,11620147,11620475,11620598,11620106,132456,4140694740,0.0,0.0,287.0,0.0
螺纹钢2601,rb2601,2025-09-12 21:15,11620475,11620516,11620639,11620352,121184,3789452140,0.0,0.0,41.0,0.0
螺纹钢2601,rb2601,2025-09-12 21:30,11620516,11620434,11620557,11620393,33450,1045826730,0.0,0.0,-82.0,0.0
螺纹钢2601,rb2601,2025-09-12 21:45,11620475,11620721,11620762,11620393,44014,1377189090,0.0,0.0,287.0,0.0
螺纹钢2601,rb2601,2025-09-12 22:00,11620721,11620639,11620721,11620557,30743,962586480,0.0,0.0,-82.0,0.0
螺纹钢2601,rb2601,2025-09-12 22:15,11620680,11620516,11620762,11620516,33385,1045028830,0.0,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-12 22:30,11620516,11620557,11620680,11620434,30717,961203090,0.0,0.0,41.0,0.0
螺纹钢2601,rb2601,2025-09-12 22:45,11620598,11620434,11620639,11620434,21144,661326550,0.0,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-12 23:00,11620434,11620188,11620475,11620065,77952,2433276710,0.0,0.0,-246.0,0.0
螺纹钢2601,rb2601,2025-09-15 09:15,11620147,11620065,11620557,11619779,143459,4477141850,0.01,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-15 09:30,11620106,11620147,11620229,11620065,50534,1575999900,0.0,0.0,82.0,0.0
螺纹钢2601,rb2601,2025-09-15 09:45,11620147,11620352,11620475,11620106,51432,1606636500,0.0,0.0,205.0,0.0
螺纹钢2601,rb2601,2025-09-15 10:00,11620352,11620352,11620352,11620188,21488,670849470,0.0,0.0,0.0,0.0
螺纹钢2601,rb2601,2025-09-15 10:15,11620352,11619983,11620393,11619820,97675,3043802040,0.0,0.0,-369.0,0.0
螺纹钢2601,rb2601,2025-09-15 10:45,11619983,11620106,11620270,11619942,54137,1688156570,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-15 11:00,11620106,11620311,11620311,11620106,27494,858159630,0.0,0.0,205.0,0.0
螺纹钢2601,rb2601,2025-09-15 11:15,11620311,11620516,11620680,11620311,88791,2777480220,0.0,0.0,205.0,0.0
螺纹钢2601,rb2601,2025-09-15 11:30,11620557,11620884,11621171,11620516,149590,4691226290,0.01,0.0,368.0,0.0
螺纹钢2601,rb2601,2025-09-15 13:45,11620844,11620884,11621089,11620721,84791,2660643670,0.0,0.0,0.0,0.0
螺纹钢2601,rb2601,2025-09-15 14:00,11620925,11620844,11620966,11620762,38105,1195112940,0.0,0.0,-40.0,0.0
螺纹钢2601,rb2601,2025-09-15 14:15,11620884,11620434,11620925,11620352,84372,2641042800,0.0,0.0,-410.0,0.0
螺纹钢2601,rb2601,2025-09-15 14:30,11620434,11620516,11620680,11620229,86058,2689403560,0.0,0.0,82.0,0.0
螺纹钢2601,rb2601,2025-09-15 14:45,11620516,11620639,11620721,11620475,37171,1163760100,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-15 15:00,11620639,11620844,11620844,11620639,63327,1984699250,0.0,0.0,205.0,0.0
螺纹钢2601,rb2601,2025-09-15 21:15,11621417,11622318,11622359,11621171,392554,12399016110,0.01,0.01,1474.0,0.0
螺纹钢2601,rb2601,2025-09-15 21:30,11622277,11622400,11622564,11622236,140579,4462094330,0.0,0.0,82.0,0.0
螺纹钢2601,rb2601,2025-09-15 21:45,11622400,11622236,11622482,11622154,76486,2426075900,0.0,0.0,-164.0,0.0
螺纹钢2601,rb2601,2025-09-15 22:00,11622236,11622400,11622441,11622195,49890,1582707450,0.0,0.0,164.0,0.0
螺纹钢2601,rb2601,2025-09-15 22:15,11622359,11622400,11622441,11622236,29845,946768330,0.0,0.0,0.0,0.0
螺纹钢2601,rb2601,2025-09-15 22:30,11622359,11622400,11622564,11622359,47176,1497925000,0.0,0.0,0.0,0.0
螺纹钢2601,rb2601,2025-09-15 22:45,11622441,11622318,11622482,11622236,32221,1022508400,0.0,0.0,-82.0,0.0
螺纹钢2601,rb2601,2025-09-15 23:00,11622318,11622441,11622523,11622277,51876,1646871880,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-16 09:15,11622441,11622113,11622523,11621908,151921,4810823890,0.01,0.0,-328.0,0.0
螺纹钢2601,rb2601,2025-09-16 09:30,11622113,11621949,11622195,11621868,52710,1668437170,0.0,0.0,-164.0,0.0
螺纹钢2601,rb2601,2025-09-16 09:45,11621949,11621868,11622031,11621745,58312,1843652970,0.0,0.0,-81.0,0.0
螺纹钢2601,rb2601,2025-09-16 10:00,11621868,11621868,11621949,11621704,59152,1869181140,0.0,0.0,0.0,0.0
螺纹钢2601,rb2601,2025-09-16 10:15,11621868,11622482,11622605,11621786,160927,5101638620,0.01,0.01,614.0,0.0
螺纹钢2601,rb2601,2025-09-16 10:45,11622523,11622277,11622646,11622195,131944,4189011970,0.0,0.0,-205.0,0.0
螺纹钢2601,rb2601,2025-09-16 11:00,11622277,11621827,11622318,11621786,88252,2793793360,0.0,0.0,-450.0,0.0
螺纹钢2601,rb2601,2025-09-16 11:15,11621786,11621704,11621949,11621581,123164,3890574880,0.0,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-16 11:30,11621663,11621908,11621949,11621663,60367,1907577170,0.0,0.0,204.0,0.0
螺纹钢2601,rb2601,2025-09-16 13:45,11621949,11622072,11622072,11621786,44224,1398507920,0.0,0.0,164.0,0.0
螺纹钢2601,rb2601,2025-09-16 14:00,11622072,11622154,11622195,11622031,36792,1165105830,0.0,0.0,82.0,0.0
螺纹钢2601,rb2601,2025-09-16 14:15,11622113,11622195,11622359,11622072,63494,2012371960,0.0,0.0,41.0,0.0
螺纹钢2601,rb2601,2025-09-16 14:30,11622154,11622113,11622236,11622031,30607,969482720,0.0,0.0,-82.0,0.0
螺纹钢2601,rb2601,2025-09-16 14:45,11622113,11622236,11622318,11622113,33127,1050076730,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-16 15:00,11622236,11622072,11622277,11622072,49736,1575192730,0.0,0.0,-164.0,0.0
螺纹钢2601,rb2601,2025-09-16 21:15,11622154,11621745,11622236,11621622,118398,3743714360,0.01,0.0,-327.0,0.0
螺纹钢2601,rb2601,2025-09-16 21:30,11621745,11621581,11621827,11621458,88552,2793926870,0.0,0.0,-164.0,0.0
螺纹钢2601,rb2601,2025-09-16 21:45,11621581,11621704,11621786,11621540,41439,1307876110,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-16 22:00,11621704,11621540,11621786,11621458,45201,1426024830,0.0,0.0,-164.0,0.0
螺纹钢2601,rb2601,2025-09-16 22:15,11621499,11621376,11621581,11621335,59789,1883760310,0.0,0.0,-164.0,0.0
螺纹钢2601,rb2601,2025-09-16 22:30,11621417,11621458,11621499,11621335,37494,1181444000,0.0,0.0,82.0,0.0
螺纹钢2601,rb2601,2025-09-16 22:45,11621458,11621540,11621663,11621376,39066,1231475100,0.0,0.0,82.0,0.0
螺纹钢2601,rb2601,2025-09-16 23:00,11621540,11621458,11621663,11621458,34935,1101671110,0.0,0.0,-82.0,0.0
螺纹钢2601,rb2601,2025-09-17 09:15,11621458,11621376,11621581,11621171,92549,2913882570,0.0,0.0,-82.0,0.0
螺纹钢2601,rb2601,2025-09-17 09:30,11621376,11621253,11621458,11621253,38023,1197063060,0.0,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-17 09:45,11621253,11621458,11621540,11621253,41827,1317474230,0.0,0.0,205.0,0.0
螺纹钢2601,rb2601,2025-09-17 10:00,11621458,11621417,11621581,11621376,33014,1040424860,0.0,0.0,-41.0,0.0
螺纹钢2601,rb2601,2025-09-17 10:15,11621417,11621253,11621540,11621048,74589,2345869700,0.0,0.0,-164.0,0.0
螺纹钢2601,rb2601,2025-09-17 10:45,11621212,11621294,11621458,11621171,34727,1093300580,0.0,0.0,41.0,0.0
螺纹钢2601,rb2601,2025-09-17 11:00,11621294,11621499,11621622,11621253,46018,1450306300,0.0,0.0,205.0,0.0
螺纹钢2601,rb2601,2025-09-17 11:15,11621540,11621745,11621786,11621499,46993,1482576640,0.0,0.0,246.0,0.0
螺纹钢2601,rb2601,2025-09-17 11:30,11621745,11621663,11621868,11621622,55748,1760505820,0.0,0.0,-82.0,0.0
螺纹钢2601,rb2601,2025-09-17 13:45,11621663,11621868,11621868,11621622,46070,1455198390,0.0,0.0,205.0,0.0
螺纹钢2601,rb2601,2025-09-17 14:00,11621868,11621868,11622072,11621745,67413,2132076380,0.0,0.0,0.0,0.0
螺纹钢2601,rb2601,2025-09-17 14:15,11621908,11621908,11621990,11621786,27631,873618770,0.0,0.0,40.0,0.0
螺纹钢2601,rb2601,2025-09-17 14:30,11621908,11621786,11621908,11621581,63239,1996540260,0.0,0.0,-122.0,0.0
螺纹钢2601,rb2601,2025-09-17 14:45,11621786,11621908,11621949,11621745,28306,894649640,0.0,0.0,122.0,0.0
螺纹钢2601,rb2601,2025-09-17 15:00,11621868,11622154,11622195,11621827,81073,2566667770,0.0,0.0,246.0,0.0
螺纹钢2601,rb2601,2025-09-17 21:15,11622072,11621990,11622482,11621827,147557,4673645620,0.01,0.0,-164.0,0.0
螺纹钢2601,rb2601,2025-09-17 21:30,11622031,11622072,11622236,11621990,36240,1147824740,0.0,0.0,82.0,0.0
螺纹钢2601,rb2601,2025-09-17 21:45,11622072,11622236,11622236,11621990,34165,1082163380,0.0,0.0,164.0,0.0
螺纹钢2601,rb2601,2025-09-17 22:00,11622236,11622236,11622400,11622154,55143,1748723520,0.0,0.0,0.0,0.0
螺纹钢2601,rb2601,2025-09-17 22:15,11622236,11622195,11622277,11622154,22593,716079210,0.0,0.0,-41.0,0.0
螺纹钢2601,rb2601,2025-09-17 22:30,11622195,11622072,11622195,11622072,24327,770593670,0.0,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-17 22:45,11622072,11622154,11622236,11621990,33369,1056623100,0.0,0.0,82.0,0.0
螺纹钢2601,rb2601,2025-09-17 23:00,11622154,11622195,11622277,11622072,40863,1294754760,0.0,0.0,41.0,0.0
螺纹钢2601,rb2601,2025-09-18 09:15,11622031,11621704,11622031,11621581,132349,4179959760,0.0,0.0,-491.0,0.0
螺纹钢2601,rb2601,2025-09-18 09:30,11621704,11621704,11621827,11621663,30663,968328350,0.0,0.0,0.0,0.0
螺纹钢2601,rb2601,2025-09-18 09:45,11621704,11621745,11621949,11621663,46937,1482865880,0.0,0.0,41.0,0.0
螺纹钢2601,rb2601,2025-09-18 10:00,11621745,11621868,11621949,11621663,39817,1258171360,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-18 10:15,11621827,11621335,11621868,11621294,102504,3232897110,0.0,0.0,-533.0,0.0
螺纹钢2601,rb2601,2025-09-18 10:45,11621335,11620803,11621458,11620762,201556,6328028340,0.01,0.0,-532.0,0.0
螺纹钢2601,rb2601,2025-09-18 11:00,11620803,11621130,11621130,11620762,79948,2509279430,0.0,0.0,327.0,0.0
螺纹钢2601,rb2601,2025-09-18 11:15,11621089,11620844,11621130,11620844,38284,1201970800,0.0,0.0,-286.0,0.0
螺纹钢2601,rb2601,2025-09-18 11:30,11620884,11620803,11620925,11620311,145516,4555513070,0.01,0.0,-41.0,0.0
螺纹钢2601,rb2601,2025-09-18 13:45,11620803,11621007,11621294,11620762,157043,4932981640,0.0,0.0,204.0,0.0
螺纹钢2601,rb2601,2025-09-18 14:00,11620966,11621007,11621335,11620884,81617,2564839360,0.0,0.0,0.0,0.0
螺纹钢2601,rb2601,2025-09-18 14:15,11621048,11620884,11621048,11620762,75339,2363694360,0.0,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-18 14:30,11620925,11621089,11621130,11620680,64639,2028956110,0.0,0.0,205.0,0.0
螺纹钢2601,rb2601,2025-09-18 14:45,11621089,11621130,11621253,11620925,67482,2121073260,0.0,0.0,41.0,0.0
螺纹钢2601,rb2601,2025-09-18 15:00,11621130,11621294,11621376,11621130,69767,2194922990,0.0,0.0,164.0,0.0
螺纹钢2601,rb2601,2025-09-18 21:15,11621171,11621540,11621704,11621171,126827,3997013310,0.0,0.0,246.0,0.0
螺纹钢2601,rb2601,2025-09-18 21:30,11621499,11621417,11621622,11621376,43661,1376034490,0.0,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-18 21:45,11621417,11621294,11621581,11621253,46604,1468015920,0.0,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-18 22:00,11621294,11621458,11621458,11621212,26276,827247360,0.0,0.0,164.0,0.0
螺纹钢2601,rb2601,2025-09-18 22:15,11621458,11621581,11621663,11621376,47033,1483320620,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-18 22:30,11621581,11621458,11621622,11621458,17954,566116090,0.0,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-18 22:45,11621458,11621212,11621499,11621048,58239,1832064240,0.0,0.0,-246.0,0.0
螺纹钢2601,rb2601,2025-09-18 23:00,11621171,11621253,11621335,11621130,36015,1132754810,0.0,0.0,41.0,0.0
螺纹钢2601,rb2601,2025-09-19 09:15,11621253,11621458,11621499,11621212,44894,1413810680,0.0,0.0,205.0,0.0
螺纹钢2601,rb2601,2025-09-19 09:30,11621417,11621745,11621827,11621417,70114,2212791550,0.0,0.0,287.0,0.0
螺纹钢2601,rb2601,2025-09-19 09:45,11621745,11621745,11621827,11621663,41942,1324374430,0.0,0.0,0.0,0.0
螺纹钢2601,rb2601,2025-09-19 10:00,11621704,11621540,11621786,11621540,31436,992054460,0.0,0.0,-205.0,0.0
螺纹钢2601,rb2601,2025-09-19 10:15,11621581,11621745,11621786,11621540,32726,1032941220,0.0,0.0,205.0,0.0
螺纹钢2601,rb2601,2025-09-19 10:45,11621786,11621827,11622031,11621745,79738,2522100580,0.0,0.0,82.0,0.0
螺纹钢2601,rb2601,2025-09-19 11:00,11621827,11621908,11622031,11621745,39454,1247286660,0.0,0.0,81.0,0.0
螺纹钢2601,rb2601,2025-09-19 11:15,11621908,11622031,11622113,11621908,60547,1916095140,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-19 11:30,11622031,11621827,11622113,11621786,42408,1341156640,0.0,0.0,-204.0,0.0
螺纹钢2601,rb2601,2025-09-19 13:45,11621786,11621786,11621990,11621663,53702,1696471880,0.0,0.0,-41.0,0.0
螺纹钢2601,rb2601,2025-09-19 14:00,11621745,11622031,11622195,11621704,62676,1983734120,0.0,0.0,245.0,0.0
螺纹钢2601,rb2601,2025-09-19 14:15,11622031,11622277,11622441,11621990,103588,3284219410,0.0,0.0,246.0,0.0
螺纹钢2601,rb2601,2025-09-19 14:30,11622236,11622359,11622359,11622154,36213,1148124130,0.0,0.0,82.0,0.0
螺纹钢2601,rb2601,2025-09-19 14:45,11622318,11622113,11622441,11622072,68531,2172822330,0.0,0.0,-246.0,0.0
螺纹钢2601,rb2601,2025-09-19 15:00,11622113,11622318,11622359,11621949,80013,2533936230,0.0,0.0,205.0,0.0
螺纹钢2601,rb2601,2025-09-19 21:15,11622318,11622892,11623219,11622277,273293,8707088440,0.01,0.0,574.0,0.0
螺纹钢2601,rb2601,2025-09-19 21:30,11622851,11623055,11623096,11622851,73648,2348830100,0.0,0.0,163.0,0.0
螺纹钢2601,rb2601,2025-09-19 21:45,11623055,11622932,11623055,11622892,33801,1077618680,0.0,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-19 22:00,11622973,11622810,11623014,11622769,39248,1250508780,0.0,0.0,-122.0,0.0
螺纹钢2601,rb2601,2025-09-19 22:15,11622851,11622892,11622973,11622769,32590,1038094450,0.0,0.0,82.0,0.0
螺纹钢2601,rb2601,2025-09-19 22:30,11622851,11622973,11623014,11622810,22888,729367450,0.0,0.0,81.0,0.0
螺纹钢2601,rb2601,2025-09-19 22:45,11622973,11622932,11623055,11622892,28362,904246840,0.0,0.0,-41.0,0.0
螺纹钢2601,rb2601,2025-09-19 23:00,11622932,11622973,11622973,11622810,51169,1630102240,0.0,0.0,41.0,0.0
