期货名称,期货代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
沪金2512,au2512,2025-09-23 01:30,11463970.0,11464032.26,11464071.58,11463943.78,2280,1939739620.0,0.0,0.0,65.54,0.0
沪金2512,au2512,2025-09-23 01:45,11464061.75,11464169.88,11464179.71,11464042.09,2619,2229984960.0,0.0,0.0,137.62,0.0
沪金2512,au2512,2025-09-23 02:00,11464173.16,11464186.27,11464209.2,11464140.39,2024,1724004860.0,0.0,0.0,16.39,0.0
沪金2512,au2512,2025-09-23 02:15,11464186.27,11464166.6,11464192.82,11464143.67,1336,1137877880.0,0.0,0.0,-19.67,0.0
沪金2512,au2512,2025-09-23 02:30,11464160.05,11464045.36,11464186.27,11464045.36,1803,1535484460.0,0.0,0.0,-121.24,0.0
沪金2512,au2512,2025-09-23 09:15,11464094.52,11464635.19,11464674.51,11464094.52,20790,17743010400.0,0.01,0.01,589.83,0.0
沪金2512,au2512,2025-09-23 09:30,11464641.74,11464409.09,11464769.54,11464261.63,16236,13865151360.0,0.0,0.0,-226.1,0.0
沪金2512,au2512,2025-09-23 09:45,11464405.81,11464704.0,11464762.98,11464337.0,10057,8590421140.0,0.0,0.0,294.91,0.0
沪金2512,au2512,2025-09-23 10:00,11464707.28,11464658.12,11464805.58,11464572.93,7015,5997030780.0,0.0,0.0,-45.88,0.0
沪金2512,au2512,2025-09-23 10:15,11464648.29,11464337.0,11464700.72,11464189.54,12358,10546274220.0,0.0,0.0,-321.12,0.0
沪金2512,au2512,2025-09-23 10:45,11464333.72,11464268.19,11464389.43,11464130.56,9868,8410788040.0,0.0,0.0,-68.81,0.0
沪金2512,au2512,2025-09-23 11:00,11464268.19,11464343.55,11464376.32,11464114.18,8391,7150716220.0,0.0,0.0,75.36,0.0
沪金2512,au2512,2025-09-23 11:15,11464343.55,11464215.76,11464356.66,11464176.44,4771,4066505320.0,0.0,0.0,-127.79,0.0
沪金2512,au2512,2025-09-23 11:30,11464215.76,11464323.89,11464382.87,11464215.76,4179,3563153800.0,0.0,0.0,108.13,0.0
沪金2512,au2512,2025-09-23 13:45,11464540.16,11464831.8,11464897.33,11464533.61,13659,11682028300.0,0.0,0.0,507.91,0.0
沪金2512,au2512,2025-09-23 14:00,11464835.07,11464664.68,11464916.99,11464622.08,8530,7296583300.0,0.0,0.0,-167.12,0.0
沪金2512,au2512,2025-09-23 14:15,11464667.96,11464743.32,11464782.64,11464595.87,5868,5016894320.0,0.0,0.0,78.64,0.0
沪金2512,au2512,2025-09-23 14:30,11464746.6,11464871.12,11464894.05,11464707.28,5241,4484654620.0,0.0,0.0,127.8,0.0
沪金2512,au2512,2025-09-23 14:45,11464874.39,11464756.43,11464910.44,11464713.83,6035,5163959240.0,0.0,0.0,-114.69,0.0
沪金2512,au2512,2025-09-23 15:00,11464756.43,11464776.09,11464877.67,11464753.15,5550,4749211760.0,0.0,0.0,19.66,0.0
沪金2512,au2512,2025-09-23 21:15,861.34,861.3,862.1,860.5,20618,17757371000.0,0.19,0.69,5.86,0.0
沪金2512,au2512,2025-09-23 21:30,861.32,859.94,861.52,859.62,13143,11307480160.0,0.22,-0.16,-1.36,0.0
沪金2512,au2512,2025-09-23 21:45,859.94,860.66,861.52,859.46,10497,9033454820.0,0.24,0.08,0.72,0.0
沪金2512,au2512,2025-09-23 22:00,860.64,860.0,860.98,858.3,15409,13244450440.0,0.31,-0.08,-0.66,0.0
沪金2512,au2512,2025-09-23 22:15,860.06,858.64,860.18,858.1,10194,8757232540.0,0.24,-0.16,-1.36,0.0
沪金2512,au2512,2025-09-23 22:30,858.64,857.38,858.88,856.6,14635,12547943220.0,0.27,-0.15,-1.26,0.0
沪金2512,au2512,2025-09-23 22:45,857.34,858.14,858.46,857.32,7787,6681496360.0,0.13,0.09,0.76,0.0
沪金2512,au2512,2025-09-23 23:00,858.14,858.28,858.68,857.58,6150,5277694660.0,0.13,0.02,0.14,0.0
沪金2512,au2512,2025-09-23 23:15,858.3,859.28,859.32,857.94,5517,4736565960.0,0.16,0.12,1.0,0.0
沪金2512,au2512,2025-09-23 23:30,859.26,859.52,859.6,858.98,4147,3563415760.0,0.07,0.03,0.24,0.0
沪金2512,au2512,2025-09-23 23:45,859.54,859.44,859.96,859.34,3458,2972735540.0,0.07,-0.01,-0.08,0.0
沪金2512,au2512,2025-09-24 00:00,859.46,859.06,859.54,858.18,4962,4261436700.0,0.16,-0.04,-0.38,0.0
沪金2512,au2512,2025-09-24 00:15,859.1,857.82,859.24,857.68,3666,3147345100.0,0.18,-0.14,-1.24,0.0
沪金2512,au2512,2025-09-24 00:30,857.82,858.16,858.86,857.56,3317,2847037720.0,0.15,0.04,0.34,0.0
沪金2512,au2512,2025-09-24 00:45,858.16,857.58,858.42,855.6,11362,9736900900.0,0.33,-0.07,-0.58,0.0
沪金2512,au2512,2025-09-24 01:00,857.56,859.36,859.86,857.56,7331,6297317240.0,0.27,0.21,1.78,0.0
沪金2512,au2512,2025-09-24 01:15,859.36,859.98,860.16,859.34,3944,3390799980.0,0.1,0.07,0.62,0.0
沪金2512,au2512,2025-09-24 01:30,860.0,860.04,860.6,859.58,3791,3260767980.0,0.12,0.01,0.06,0.0
沪金2512,au2512,2025-09-24 01:45,860.04,859.36,860.18,859.26,3892,3345622660.0,0.11,-0.08,-0.68,0.0
沪金2512,au2512,2025-09-24 02:00,859.38,859.32,859.7,859.02,1847,1587265860.0,0.08,0.0,-0.04,0.0
沪金2512,au2512,2025-09-24 02:15,859.34,859.26,859.8,859.22,1614,1387257400.0,0.07,-0.01,-0.06,0.0
沪金2512,au2512,2025-09-24 02:30,859.28,859.88,859.88,859.2,1384,1189415540.0,0.08,0.07,0.62,0.0
